#decay	# windows in store	# elements in stream	query	age class	length class	error:p95	latency:p95	ci-width:p95	ci-miss-rate
rationalPower1,2,2,1	2278	313814094	CMS	subsecond	minutes	4.833055	0.000500	0.051692	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	subsecond	hours	5.013502	0.001000	0.007424	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	subsecond	days	4.976204	0.001000	0.000720	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	subsecond	months	5.000317	0.003000	0.000085	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	subsecond	years	3.973883	0.004000	0.000000	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	seconds	seconds	4.406343	0.000500	1.999900	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	seconds	minutes	4.584558	0.000499	0.055715	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	seconds	hours	4.918026	0.001499	0.005779	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	seconds	days	4.989221	0.001499	0.000650	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	seconds	months	5.000146	0.001500	0.000080	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	seconds	years	4.973427	0.003000	0.000000	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	minutes	seconds	7.064952	0.000500	1.999900	0.000000
rationalPower1,2,2,1	2278	313814094	CMS	minutes	minutes	4.886233	0.000500	0.133401	0.000000
